group_type,group,keyword,tfidf_score
domain,주거 > 주택 및 거주지,부담,0.030927
domain,주거 > 주택 및 거주지,백만원,0.030853
domain,주거 > 주택 및 거주지,공유,0.030431
domain,주거 > 주택 및 거주지,지상,0.03024
domain,주거 > 주택 및 거주지,조성,0.029192
domain,주거 > 주택 및 거주지,전세,0.028837
domain,주거 > 주택 및 거주지,광역시,0.028524
domain,주거 > 주택 및 거주지,선호,0.027637
domain,주거 > 주택 및 거주지,부지면적,0.027563
domain,주거 > 주택 및 거주지,만족도,0.026566
domain,주거 > 주택 및 거주지,특화된,0.026426
domain,주거 > 주택 및 거주지,소유,0.026285
domain,주거 > 주택 및 거주지,번지,0.026157
domain,주거 > 주택 및 거주지,사기,0.026032
domain,주거 > 주택 및 거주지,임차,0.025949
domain,주거 > 주택 및 거주지,거주,0.025706
domain,주거 > 주택 및 거주지,도모,0.025384
domain,주거 > 주택 및 거주지,보증금,0.024986
domain,주거 > 주택 및 거주지,정착,0.024175
domain,주거 > 주택 및 거주지,울산,0.023867
domain,주거 > 주택 및 거주지,완화,0.022743
domain,주거 > 주택 및 거주지,목적,0.022387
domain,주거 > 주택 및 거주지,피해,0.022063
domain,주거 > 주택 및 거주지,임대,0.02152
domain,주거 > 주택 및 거주지,전달,0.021358
domain,주거 > 주택 및 거주지,안심,0.021207
domain,주거 > 주택 및 거주지,도시,0.021193
domain,주거 > 주택 및 거주지,전입,0.02114
domain,주거 > 주택 및 거주지,체계,0.021066
domain,주거 > 주택 및 거주지,공간,0.020479
domain,주거 > 주택 및 거주지,최대,0.020456
domain,주거 > 주택 및 거주지,계약,0.020261
domain,주거 > 주택 및 거주지,출처,0.020029
domain,주거 > 주택 및 거주지,주자,0.019745
domain,주거 > 주택 및 거주지,반환,0.019575
domain,주거 > 주택 및 거주지,오피스,0.019487
domain,주거 > 주택 및 거주지,매입,0.01937
domain,주거 > 주택 및 거주지,임차보증금,0.019022
domain,주거 > 주택 및 거주지,설계,0.018574
domain,주거 > 주택 및 거주지,금액,0.018468
domain,주거 > 주택 및 거주지,임대차,0.018222
domain,주거 > 주택 및 거주지,보수,0.018026
domain,주거 > 주택 및 거주지,환경,0.018023
domain,주거 > 주택 및 거주지,중개,0.017753
domain,주거 > 주택 및 거주지,희망,0.017527
domain,주거 > 주택 및 거주지,부동산,0.017513
domain,주거 > 주택 및 거주지,서류,0.017369
domain,주거 > 주택 및 거주지,보증,0.017302
domain,주거 > 주택 및 거주지,신축,0.017105
domain,주거 > 주택 및 거주지,향상,0.017102
domain,주거 > 주택 및 거주지,중위,0.016869
domain,주거 > 주택 및 거주지,예방,0.016411
domain,주거 > 주택 및 거주지,초년,0.01619
domain,주거 > 주택 및 거주지,주민등록,0.016189
domain,주거 > 주택 및 거주지,납부,0.01611
domain,주거 > 주택 및 거주지,본인,0.015915
domain,주거 > 주택 및 거주지,복지,0.015696
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",가구,0.1799
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",부담,0.1653
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",주택,0.159324
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",주거,0.158977
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",최대,0.158379
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",월세,0.140889
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",경감,0.134983
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",신혼부부,0.126624
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",경제,0.094152
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",세대주,0.09012
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",거취,0.085401
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",횟수,0.084401
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",지원기,0.083496
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",제한,0.08238
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",이내,0.082213
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",잔액,0.080809
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",수수료,0.080553
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",입자,0.079734
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",혼인,0.079734
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",중개,0.079365
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",임차료,0.078302
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",전월세,0.07806
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",한부모,0.07736
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",초년,0.076339
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",부모,0.075151
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",도민,0.074111
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",금리,0.07207
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",전세,0.070983
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",가정,0.070779
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",주거지,0.06952
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",일부,0.069319
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",우리,0.069103
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",별도,0.068701
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",자녀,0.068623
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",출산,0.067134
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",수급,0.066785
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",규모,0.066493
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",연령,0.065587
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",중위,0.065429
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",급여,0.065285
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",해소,0.064923
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",제주,0.064597
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",가족,0.063549
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",계약,0.063549
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",거주지,0.06346
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",주소,0.06305
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",이자,0.063034
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",일로,0.062937
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",대출,0.062766
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",금액,0.062645
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",요건,0.062435
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",사람,0.059578
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",계층,0.059493
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",시행,0.059453
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",확대,0.057185
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",자금,0.055724
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",소득,0.055664
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",청년,0.053776
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",생활,0.052677
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",이전,0.051936
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",개월,0.050793
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",거주,0.047903
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",사회,0.045424
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",워드,0.044833
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",조건,0.044364
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",상위,0.043776
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",기초,0.039055
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",정책,0.038858
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",취업,0.038524
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",분야,0.036832
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",가격,0.0
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",가공,0.0
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",가공업,0.0
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",가능성,0.0
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",가사,0.0
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",가산,0.0
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",가상,0.0
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",가속,0.0
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",가스,0.0
domain,"주거,주거 > 주택 및 거주지,전월세 및 주거급여 지원",가압류,0.0
domain,참여권리 > 권익보호,권익,0.181291
domain,참여권리 > 권익보호,보호,0.142513
domain,참여권리 > 권익보호,권리,0.138873
domain,참여권리 > 권익보호,정책,0.102017
domain,참여권리 > 권익보호,분야,0.097522
domain,참여권리 > 권익보호,워드,0.093526
domain,참여권리 > 권익보호,교육,0.068561
domain,참여권리 > 권익보호,청년,0.065904
domain,참여권리 > 권익보호,주관,0.061765
domain,참여권리 > 권익보호,조건,0.058298
domain,참여권리 > 권익보호,노동,0.05371
domain,참여권리 > 권익보호,활동,0.053424
domain,참여권리 > 권익보호,요약,0.049918
domain,참여권리 > 권익보호,제한,0.046379
domain,참여권리 > 권익보호,충청남도,0.046324
domain,참여권리 > 권익보호,나이,0.04622
domain,참여권리 > 권익보호,출처,0.04523
domain,참여권리 > 권익보호,서귀포시,0.045188
domain,참여권리 > 권익보호,맞춤,0.040681
domain,참여권리 > 권익보호,소통,0.040674
domain,참여권리 > 권익보호,통한,0.039329
domain,참여권리 > 권익보호,사회,0.038328
domain,참여권리 > 권익보호,홍보,0.036658
domain,참여권리 > 권익보호,강화,0.036346
domain,참여권리 > 권익보호,카페,0.035552
domain,참여권리 > 권익보호,방법,0.033321
domain,참여권리 > 권익보호,원데이,0.032784
domain,참여권리 > 권익보호,콘서트,0.031468
domain,참여권리 > 권익보호,취미,0.031387
domain,참여권리 > 권익보호,역량,0.031048
domain,참여권리 > 권익보호,경제,0.030721
domain,참여권리 > 권익보호,연령,0.030666
domain,참여권리 > 권익보호,서류,0.029798
domain,참여권리 > 권익보호,활성화,0.02941
domain,참여권리 > 권익보호,만남,0.029013
domain,참여권리 > 권익보호,증진,0.02858
domain,참여권리 > 권익보호,커뮤니티,0.028553
domain,참여권리 > 권익보호,발전,0.026504
domain,참여권리 > 권익보호,상담,0.026381
domain,참여권리 > 권익보호,실시,0.026199
domain,참여권리 > 권익보호,네트워킹,0.024641
domain,참여권리 > 권익보호,동아리,0.024327
domain,참여권리 > 권익보호,단체,0.023543
domain,참여권리 > 권익보호,제외,0.023473
domain,참여권리 > 권익보호,추진,0.023134
domain,참여권리 > 권익보호,경찰,0.022432
domain,참여권리 > 권익보호,조성,0.022335
domain,참여권리 > 권익보호,창업,0.02229
domain,참여권리 > 권익보호,인재,0.021724
domain,참여권리 > 권익보호,보조금,0.021712
domain,참여권리 > 권익보호,행사,0.021458
domain,참여권리 > 권익보호,클래스,0.021145
domain,참여권리 > 권익보호,제출,0.02113
domain,참여권리 > 권익보호,자치,0.020846
domain,참여권리 > 권익보호,의제,0.020569
domain,참여권리 > 권익보호,발굴,0.02046
domain,참여권리 > 권익보호,이벤트,0.020139
domain,참여권리 > 권익보호,계획,0.019858
domain,참여권리 > 권익보호,부스,0.019254
domain,참여권리 > 권익보호,시책,0.019185
domain,참여권리 > 권익보호,전문가,0.019154
domain,참여권리 > 권익보호,멤버십,0.019081
domain,참여권리 > 권익보호,정치,0.019015
domain,참여권리 > 권익보호,소비자,0.018394
domain,참여권리 > 권익보호,견인,0.018238
domain,참여권리 > 권익보호,노동자,0.018163
domain,참여권리 > 권익보호,대중교통,0.017944
domain,참여권리 > 권익보호,기별,0.017638
domain,참여권리 > 권익보호,특수,0.017415
domain,참여권리 > 권익보호,관심사,0.017087
domain,참여권리 > 권익보호,학점,0.016982
domain,참여권리 > 권익보호,자기개발,0.01693
domain,참여권리 > 권익보호,응원,0.01687
domain,참여권리 > 권익보호,현안,0.016856
domain,참여권리 > 권익보호,함안군,0.016829
domain,참여권리 > 권익보호,거래,0.016758
domain,참여권리 > 권익보호,공간,0.016738
domain,참여권리 > 권익보호,교통,0.016696
domain,참여권리 > 권익보호,금정구,0.016696
domain,참여권리 > 권익보호,한해,0.01647
domain,참여권리 > 정책인프라구축,권리,0.142295
domain,참여권리 > 정책인프라구축,인프라,0.141152
domain,참여권리 > 정책인프라구축,구축,0.12501
domain,참여권리 > 정책인프라구축,정책,0.122145
domain,참여권리 > 정책인프라구축,청년,0.081509
domain,참여권리 > 정책인프라구축,분야,0.080778
domain,참여권리 > 정책인프라구축,워드,0.078751
domain,참여권리 > 정책인프라구축,나이,0.070712
domain,참여권리 > 정책인프라구축,주관,0.066317
domain,참여권리 > 정책인프라구축,조건,0.059612
domain,참여권리 > 정책인프라구축,활동,0.051553
domain,참여권리 > 정책인프라구축,요약,0.049212
domain,참여권리 > 정책인프라구축,출처,0.046652
domain,참여권리 > 정책인프라구축,추진,0.04561
domain,참여권리 > 정책인프라구축,홍보,0.043438
domain,참여권리 > 정책인프라구축,상담,0.038382
domain,참여권리 > 정책인프라구축,소통,0.036265
domain,참여권리 > 정책인프라구축,활성화,0.031789
domain,참여권리 > 정책인프라구축,맞춤,0.029821
domain,참여권리 > 정책인프라구축,체계,0.029582
domain,참여권리 > 정책인프라구축,전달,0.028737
domain,참여권리 > 정책인프라구축,발굴,0.028132
domain,참여권리 > 정책인프라구축,온라인,0.027886
domain,참여권리 > 정책인프라구축,교육,0.027002
domain,참여권리 > 정책인프라구축,충청남도,0.025829
domain,참여권리 > 정책인프라구축,단체,0.024567
domain,참여권리 > 정책인프라구축,체감,0.024346
domain,참여권리 > 정책인프라구축,커뮤니티,0.024244
domain,참여권리 > 정책인프라구축,거주,0.023843
domain,참여권리 > 정책인프라구축,확대,0.023645
domain,참여권리 > 정책인프라구축,위원회,0.023536
domain,참여권리 > 정책인프라구축,포털,0.023158
domain,참여권리 > 정책인프라구축,방법,0.02277
domain,참여권리 > 정책인프라구축,접근성,0.022625
domain,참여권리 > 정책인프라구축,플랫폼,0.022615
domain,참여권리 > 정책인프라구축,교류,0.022251
domain,참여권리 > 정책인프라구축,인재,0.022193
domain,참여권리 > 정책인프라구축,통한,0.02212
domain,참여권리 > 정책인프라구축,강화,0.022053
domain,참여권리 > 정책인프라구축,설치,0.020958
domain,참여권리 > 정책인프라구축,협의,0.020922
domain,참여권리 > 정책인프라구축,채널,0.02024
domain,참여권리 > 정책인프라구축,문화,0.020189
domain,참여권리 > 정책인프라구축,부서,0.019444
domain,참여권리 > 정책인프라구축,심사,0.018902
domain,참여권리 > 정책인프라구축,기본,0.018812
domain,참여권리 > 정책인프라구축,거나,0.018476
domain,참여권리 > 정책인프라구축,네트워킹,0.018388
domain,참여권리 > 정책인프라구축,보조금,0.01835
domain,참여권리 > 정책인프라구축,제안,0.018068
domain,참여권리 > 정책인프라구축,제한,0.017878
domain,참여권리 > 정책인프라구축,조례,0.0176
domain,참여권리 > 정책인프라구축,담당,0.017513
domain,참여권리 > 정책인프라구축,정기,0.017343
domain,참여권리 > 정책인프라구축,사회,0.017295
domain,참여권리 > 정책인프라구축,조직,0.016962
domain,참여권리 > 정책인프라구축,발전,0.016905
domain,참여권리 > 정책인프라구축,생활,0.016721
domain,참여권리 > 정책인프라구축,네트워크,0.016469
domain,참여권리 > 정책인프라구축,협력,0.015818
domain,참여권리 > 정책인프라구축,고용,0.015758
domain,참여권리 > 정책인프라구축,공간,0.015626
domain,참여권리 > 정책인프라구축,기획,0.015558
domain,참여권리 > 정책인프라구축,위원,0.015441
domain,참여권리 > 정책인프라구축,제주,0.01539
domain,참여권리 > 정책인프라구축,회의,0.015225
domain,참여권리 > 정책인프라구축,위촉,0.015077
domain,참여권리 > 정책인프라구축,유관,0.014923
domain,참여권리 > 정책인프라구축,기회,0.014895
domain,참여권리 > 정책인프라구축,결정,0.01487
domain,참여권리 > 정책인프라구축,구성,0.014788
domain,참여권리 > 정책인프라구축,근거,0.0146
domain,참여권리 > 정책인프라구축,안정,0.014582
domain,참여권리 > 정책인프라구축,보장,0.014561
domain,참여권리 > 정책인프라구축,정실,0.014477
domain,참여권리 > 정책인프라구축,울산,0.014426
domain,참여권리 > 정책인프라구축,행정,0.014423
domain,참여권리 > 정책인프라구축,편의,0.014144
domain,참여권리 > 정책인프라구축,활용,0.014039
domain,참여권리 > 정책인프라구축,연령,0.013903
domain,참여권리 > 청년국제교류,파견,0.130311
domain,참여권리 > 청년국제교류,국제,0.114753
domain,참여권리 > 청년국제교류,교류,0.104144
domain,참여권리 > 청년국제교류,봉사,0.080105
domain,참여권리 > 청년국제교류,청년,0.069218
domain,참여권리 > 청년국제교류,해외,0.066001
domain,참여권리 > 청년국제교류,제한,0.065605
domain,참여권리 > 청년국제교류,협력,0.063628
domain,참여권리 > 청년국제교류,분야,0.061263
domain,참여권리 > 청년국제교류,권리,0.059488
domain,참여권리 > 청년국제교류,연령,0.059389
domain,참여권리 > 청년국제교류,조건,0.056227
domain,참여권리 > 청년국제교류,현지,0.055609
domain,참여권리 > 청년국제교류,경험,0.054853
domain,참여권리 > 청년국제교류,정책,0.054198
domain,참여권리 > 청년국제교류,학력,0.047414
domain,참여권리 > 청년국제교류,서류,0.045764
domain,참여권리 > 청년국제교류,단원,0.044888
domain,참여권리 > 청년국제교류,대한민국,0.043673
domain,참여권리 > 청년국제교류,통한,0.043578
domain,참여권리 > 청년국제교류,전공,0.040466
domain,참여권리 > 청년국제교류,증진,0.040311
domain,참여권리 > 청년국제교류,증명서,0.03928
domain,참여권리 > 청년국제교류,참고,0.037694
domain,참여권리 > 청년국제교류,경력,0.037182
domain,참여권리 > 청년국제교류,워드,0.036635
domain,참여권리 > 청년국제교류,해외진출,0.036596
domain,참여권리 > 청년국제교류,공지,0.03634
domain,참여권리 > 청년국제교류,교육,0.035191
domain,참여권리 > 청년국제교류,대학,0.03484
domain,참여권리 > 청년국제교류,기회,0.034806
domain,참여권리 > 청년국제교류,주관,0.034782
domain,참여권리 > 청년국제교류,기구,0.033518
domain,참여권리 > 청년국제교류,글로벌,0.033285
domain,참여권리 > 청년국제교류,국내,0.032882
domain,참여권리 > 청년국제교류,우리,0.032862
domain,참여권리 > 청년국제교류,발전,0.032683
domain,참여권리 > 청년국제교류,학생,0.03219
domain,참여권리 > 청년국제교류,상호,0.030598
domain,참여권리 > 청년국제교류,인력,0.030576
domain,참여권리 > 청년국제교류,봉사활동,0.029216
domain,참여권리 > 청년국제교류,개발,0.028631
domain,참여권리 > 청년국제교류,국가,0.027988
domain,참여권리 > 청년국제교류,요건,0.026188
domain,참여권리 > 청년국제교류,개최,0.02538
domain,참여권리 > 청년국제교류,관계,0.025307
domain,참여권리 > 청년국제교류,사무소,0.02431
domain,참여권리 > 청년국제교류,심사,0.024016
domain,참여권리 > 청년국제교류,인재,0.023603
domain,참여권리 > 청년국제교류,기여,0.023178
domain,참여권리 > 청년국제교류,나이,0.022467
domain,참여권리 > 청년국제교류,요약,0.022412
domain,참여권리 > 청년국제교류,인턴,0.022054
domain,참여권리 > 청년국제교류,활동,0.021688
domain,참여권리 > 청년국제교류,환경,0.021514
domain,참여권리 > 청년국제교류,에너지,0.021186
domain,참여권리 > 청년국제교류,선발,0.021183
domain,참여권리 > 청년국제교류,문화,0.021141
domain,참여권리 > 청년국제교류,차세대,0.021092
domain,참여권리 > 청년국제교류,확대,0.02095
domain,참여권리 > 청년국제교류,사회,0.019894
domain,참여권리 > 청년국제교류,근무,0.019772
domain,참여권리 > 청년국제교류,현장,0.019749
domain,참여권리 > 청년국제교류,농림,0.019079
domain,참여권리 > 청년국제교류,전형,0.019052
domain,참여권리 > 청년국제교류,정부,0.018735
domain,참여권리 > 청년국제교류,학위,0.018717
domain,참여권리 > 청년국제교류,지향,0.018505
domain,참여권리 > 청년국제교류,대학생,0.018438
domain,참여권리 > 청년국제교류,민간,0.018415
domain,참여권리 > 청년국제교류,통보,0.018293
domain,참여권리 > 청년국제교류,전문,0.01814
domain,참여권리 > 청년국제교류,이해,0.018009
domain,참여권리 > 청년국제교류,전문가,0.017983
domain,참여권리 > 청년국제교류,상이,0.017637
domain,참여권리 > 청년국제교류,국적,0.016953
domain,참여권리 > 청년국제교류,월간,0.016796
domain,참여권리 > 청년국제교류,미래,0.016458
domain,참여권리 > 청년국제교류,실시,0.016109
domain,참여권리 > 청년국제교류,구축,0.015746
domain,참여권리 > 청년참여,권리,0.127396
domain,참여권리 > 청년참여,정책,0.116131
domain,참여권리 > 청년참여,청년,0.087832
domain,참여권리 > 청년참여,워드,0.079749
domain,참여권리 > 청년참여,분야,0.074794
domain,참여권리 > 청년참여,주관,0.073444
domain,참여권리 > 청년참여,활동,0.073408
domain,참여권리 > 청년참여,나이,0.066014
domain,참여권리 > 청년참여,조건,0.064463
domain,참여권리 > 청년참여,제안,0.056813
domain,참여권리 > 청년참여,요약,0.054389
domain,참여권리 > 청년참여,의견,0.046648
domain,참여권리 > 청년참여,발굴,0.042754
domain,참여권리 > 청년참여,위촉,0.041363
domain,참여권리 > 청년참여,맞춤,0.040198
domain,참여권리 > 청년참여,위원회,0.040135
domain,참여권리 > 청년참여,상담,0.039906
domain,참여권리 > 청년참여,위원,0.039388
domain,참여권리 > 청년참여,교육,0.038468
domain,참여권리 > 청년참여,방법,0.038391
domain,참여권리 > 청년참여,네트워크,0.035452
domain,참여권리 > 청년참여,심의,0.035007
domain,참여권리 > 청년참여,분과,0.034389
domain,참여권리 > 청년참여,추진,0.034272
domain,참여권리 > 청년참여,회의,0.034263
domain,참여권리 > 청년참여,확대,0.033257
domain,참여권리 > 청년참여,소통,0.032575
domain,참여권리 > 청년참여,구성,0.032372
domain,참여권리 > 청년참여,기회,0.03116
domain,참여권리 > 청년참여,수렴,0.028867
domain,참여권리 > 청년참여,행사,0.026896
domain,참여권리 > 청년참여,홍보,0.026761
domain,참여권리 > 청년참여,사회,0.026664
domain,참여권리 > 청년참여,수립,0.025287
domain,참여권리 > 청년참여,강화,0.024597
domain,참여권리 > 청년참여,심사,0.024483
domain,참여권리 > 청년참여,활성화,0.024368
domain,참여권리 > 청년참여,기획,0.023755
domain,참여권리 > 청년참여,반영,0.023425
domain,참여권리 > 청년참여,기본,0.023271
domain,참여권리 > 청년참여,단체,0.02324
domain,참여권리 > 청년참여,기구,0.023183
domain,참여권리 > 청년참여,보조금,0.022937
domain,참여권리 > 청년참여,마련,0.02262
domain,참여권리 > 청년참여,교류,0.022481
domain,참여권리 > 청년참여,통한,0.021947
domain,참여권리 > 청년참여,시정,0.021514
domain,참여권리 > 청년참여,목적,0.021393
domain,참여권리 > 청년참여,홈페이지,0.021116
domain,참여권리 > 청년참여,모니터링,0.021034
domain,참여권리 > 청년참여,당사자,0.020642
domain,참여권리 > 청년참여,전달,0.020149
domain,참여권리 > 청년참여,예산,0.019772
domain,참여권리 > 청년참여,공유,0.019709
domain,참여권리 > 청년참여,조정,0.019696
domain,참여권리 > 청년참여,조례,0.019245
domain,참여권리 > 청년참여,직접,0.018346
domain,참여권리 > 청년참여,문화,0.017897
domain,참여권리 > 청년참여,시행,0.017669
domain,참여권리 > 청년참여,역량,0.017664
domain,참여권리 > 청년참여,연령,0.017308
domain,참여권리 > 청년참여,수요,0.017154
domain,참여권리 > 청년참여,체감,0.016858
domain,참여권리 > 청년참여,제한,0.016698
domain,참여권리 > 청년참여,계획,0.016695
domain,참여권리 > 청년참여,거주,0.016675
domain,참여권리 > 청년참여,비율,0.016254
domain,참여권리 > 청년참여,네트워킹,0.016139
domain,참여권리 > 청년참여,개선,0.015543
domain,참여권리 > 청년참여,지급,0.015463
domain,참여권리 > 청년참여,내외,0.015319
domain,참여권리 > 청년참여,도내,0.015137
domain,참여권리 > 청년참여,특정,0.01509
domain,참여권리 > 청년참여,결정,0.015021
domain,참여권리 > 청년참여,담당,0.015009
domain,참여권리 > 청년참여,체계,0.014864
domain,참여권리 > 청년참여,신청서,0.01475
domain,참여권리 > 청년참여,문제,0.014405
domain,참여권리 > 청년참여,개최,0.014334
domain,참여권리 > 청년참여,역할,0.01405
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",권리,0.128452
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",정책,0.120025
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",구축,0.108686
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",인프라,0.107676
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",청년,0.087372
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",활동,0.083777
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",분야,0.082622
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",워드,0.073118
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",주관,0.069367
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",커뮤니티,0.057238
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",회의,0.056553
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",활성화,0.056208
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",자발,0.055692
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",기회,0.054008
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",방법,0.052611
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",나이,0.051139
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",소통,0.04861
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",홍보,0.047869
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",요약,0.043991
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",봉사활동,0.041952
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",보조금,0.040017
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",공동체,0.039106
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",발전,0.038824
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",사회,0.038403
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",발굴,0.034835
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",도내,0.034391
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",규모,0.033537
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",형성,0.031897
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",교육,0.031586
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",조건,0.031234
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",진로,0.030523
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",교류,0.029645
domain,"참여권리,참여권리 > 청년참여,정책인프라구축",통한,0.02957
